hour,pv_kwh_per_kw,wind_kwh_per_kw,day_ahead_eur_per_mwh,co2_eur_per_t,section13k_kwh
503,0.0,0.874988696142627,50.39,61.93,0.0
504,0.0,0.875990919416855,39.46,61.93,0.0
505,0.0,0.845368355761374,36.66,61.93,0.0
506,0.0,0.880862436664807,22.24,61.93,0.0
507,0.0,0.874119916193654,18.62,61.93,0.0
508,0.0,0.868346902649337,5.04,61.93,0.0
509,0.0,0.84862344484077,5.06,61.93,0.0
510,0.0,0.88415199196309,20.0,61.93,0.0
511,0.0,0.874588631772354,40.5,61.93,0.0
512,2.21482544052596e-07,0.885276909351969,60.47,61.93,0.0
513,0.0096418565995624,0.875965186931585,66.48,61.93,100000.0
514,0.0323198212620517,0.881838927453765,57.58,61.93,100000.0
515,0.0509068689923299,0.885276909351969,61.55,61.93,100000.0
516,0.0600687898601147,0.869403168829789,60.6,61.93,100000.0
517,0.0798635630274473,0.677607347585412,56.92,61.93,100000.0
518,0.0498052534726587,0.481707874577961,56.72,61.93,100000.0
519,0.0120021484717175,0.11252720503338,58.23,61.93,100000.0
520,0.000161811286578,0.119089223135176,59.73,61.93,100000.0
521,0.0,0.361985244833582,59.99,61.93,100000.0
522,0.0,0.232927269403653,70.94,61.93,100000.0
523,0.0,0.33985176088631,77.35,61.93,100000.0
524,0.0,0.499568875410712,71.99,61.93,100000.0
525,0.0,0.306114441595695,66.65,61.93,100000.0
526,0.0,0.265645726016996,57.0,61.93,100000.0
527,0.0,0.140437467873453,55.89,61.93,100000.0
528,0.0,0.0380329569547236,49.88,61.93,100000.0
529,0.0,0.0431497686888619,16.23,61.93,204350.0
530,0.0,0.0506882775796152,10.1,61.93,204350.0
531,0.0,0.0503679886008371,9.37,61.93,204350.0
532,0.0,0.0341262594778196,4.17,61.93,204350.0
533,0.0,0.0380329569547236,10.22,61.93,204350.0
534,0.0,0.0368759637964087,39.23,61.93,204350.0
535,0.0,0.0,59.76,61.93,204350.0
536,0.0002545665074203,0.0,76.42,61.93,204350.0
537,0.0162559709303982,0.0,69.82,61.93,204350.0
538,0.0486550014537791,0.0,69.93,61.93,204350.0
539,0.0910097445868667,0.0,59.97,61.93,204350.0
540,0.0865154220618069,0.01,59.8,61.93,204350.0
541,0.0900340438374381,0.0165620181017956,59.14,61.93,204350.0
542,0.0583984971878802,0.0065620181017956,59.43,61.93,204350.0
543,0.0233074064456566,0.0065620181017956,62.7,61.93,204350.0
544,0.0008035095578955,0.01,74.63,61.93,204350.0
545,0.0,0.0,78.95,61.93,254350.0
546,0.0,0.02,81.59,61.93,151087.5
547,0.0,0.03,84.51,61.93,100000.0
548,0.0,0.0396797110212219,74.55,61.93,100000.0
549,0.0,0.04,61.95,61.93,100000.0
550,0.0,0.0655971983307476,53.74,61.93,100000.0
551,0.0,0.102159216432543,45.36,61.93,100000.0
552,0.0,0.0518131949684945,33.26,61.93,100000.0
553,0.0,0.0748402695427055,3.05,61.93,107550.0
554,0.0,0.0497117867906576,-0.03,61.93,107550.0
555,0.0,0.0828411507279934,-0.64,61.93,107550.0
556,0.0,0.0587212345343389,-4.41,61.93,107550.0
557,0.0,0.0521592164325432,-4.84,61.93,107550.0
558,0.0,0.0165620181017956,-0.18,61.93,107550.0
559,0.0,0.0580329569547236,14.76,61.93,107550.0
560,0.0004409279742164,0.0462417291230175,42.09,61.93,107550.0
561,0.0196115835600011,0.0806819342954502,51.58,61.93,107550.0
562,0.0577205946662231,0.112109954425222,50.76,61.93,107550.0
563,0.0921279646339598,0.0849693069415215,50.1,61.93,107550.0
564,0.139548618030247,0.0383752130702901,50.78,61.93,107550.0
565,0.1539811666932,0.0518131949684945,39.32,61.93,107550.0
566,0.125280054883562,0.0572502956814109,36.44,61.93,107550.0
567,0.0474503555959551,0.0810562661804524,45.04,61.93,107550.0
568,0.0020883665001229,0.120405392104017,49.95,61.93,107550.0
569,0.0,0.187018875176354,50.8,61.93,107550.0
570,0.0,0.310111663674699,54.21,61.93,107550.0
571,0.0,0.228769762220587,53.32,61.93,107550.0
572,0.0,0.215619993531725,50.09,61.93,107550.0
573,0.0,0.203641279468539,42.18,61.93,107550.0
574,0.0,0.203146831404569,40.04,61.93,107550.0
575,0.0,0.249868947124196,42.01,61.93,107550.0
576,0.0,0.197053528881473,38.53,61.93,107550.0
577,0.0,0.186365251301858,44.34,61.93,50000.0
578,0.0,0.161550714244423,45.06,61.93,50000.0
579,0.0,0.199114955620447,43.34,61.93,50000.0
580,0.0,0.200560161988104,44.92,61.93,50000.0
581,0.0,0.220585894473375,46.22,61.93,50000.0
582,0.0,0.329520347724464,52.38,61.93,50000.0
583,0.0,0.268081484640972,69.1,61.93,50000.0
584,0.0254753596469832,0.312644383928055,77.65,61.93,50000.0
585,0.186631187082068,0.427233015700409,91.87,61.93,50000.0
586,0.354898396001674,0.447989116424263,87.97,61.93,0.0
587,0.450854381090458,0.306054711607116,83.95,61.93,0.0
588,0.503566341818494,0.366158016520662,78.66,61.93,0.0
589,0.477449882632607,0.231904641377899,74.95,61.93,0.0
590,0.383947532412356,0.27365212242226,77.86,61.93,0.0
591,0.22282073344957,0.280928150588941,87.07,61.93,0.0
592,0.0327373092573743,0.410651608397508,93.91,61.93,0.0
593,0.0,0.328492391964965,102.46,61.93,0.0
594,0.0,0.463360971928624,123.38,61.93,0.0
595,0.0,0.568924172756063,115.54,61.93,0.0
596,0.0,0.524898640256106,98.79,61.93,0.0
597,0.0,0.496899680804691,91.07,61.93,0.0
598,0.0,0.477213626499304,86.31,61.93,0.0
599,0.0,0.648958170259371,80.43,61.93,0.0
600,0.0,0.675177932245601,75.16,61.93,0.0
601,0.0,0.658990246028807,62.8,61.93,0.0
602,0.0,0.665520188361167,62.0,61.93,0.0
603,0.0,0.711055078767653,58.49,61.93,0.0
604,0.0,0.756136408732484,57.73,61.93,0.0
605,0.0,0.733012372528892,57.07,61.93,0.0
606,0.0,0.72792763656419,52.16,61.93,0.0
607,0.0,0.777138632006712,59.37,61.93,0.0
608,0.0306763233060373,0.757607347585412,71.12,61.93,0.0
609,0.197353773540071,0.793012372528892,76.59,61.93,118550.0
610,0.363098263381622,0.799963330817893,70.58,61.93,237100.0
611,0.450295554547235,0.875965186931585,61.61,61.93,237100.0
612,0.498946526981884,0.869082879851011,59.14,61.945,237100.0
613,0.475838025388762,0.839114955620447,52.28,61.95,237100.0
614,0.392214515083514,0.85667919699647,46.47,61.95,237100.0
615,0.227330276032754,0.863209139328831,49.28,61.95,237100.0
616,0.0363729044743121,0.873209139328831,50.11,61.95,237100.0
617,0.0,0.862232648539873,52.74,61.95,237100.0
618,0.0,0.83672689661853,60.7,61.95,237100.0
619,0.0,0.85780411438535,58.75,61.95,237100.0
620,0.0,0.836358908017692,64.96,61.95,237100.0
621,0.0,0.824366132487145,58.78,61.95,237100.0
622,0.0,0.834366132487146,62.02,61.95,237100.0
623,0.0,0.795736344362211,59.58,61.95,237100.0
624,0.0,0.800953883074212,57.08,61.95,237100.0
625,0.0,0.746605124311183,55.5,61.95,240680.0
626,0.0,0.66445757889655,55.03,61.95,240680.0
627,0.0,0.635145856476165,56.21,61.95,240680.0
628,0.0,0.582799153812142,55.05,61.95,240680.0
629,0.0,0.632396152157576,55.74,61.95,240680.0
630,0.0,0.662402495441741,56.83,61.95,240680.0
631,0.0,0.555520188361167,59.07,61.95,240680.0
632,0.0005479972537688,0.40964938512328,65.91,61.95,240680.0
633,0.0160526571594755,0.413749912115829,75.29,61.95,240680.0
634,0.0405550045509539,0.315123061275188,72.56,61.95,240680.0
635,0.0621448818374962,0.281216363798283,60.06,61.95,60170.0
636,0.0740661272805524,0.216087881046236,56.61,61.95,0.0
637,0.0543457001359825,0.385835149606201,55.84,61.95,0.0
638,0.0383428096889846,0.322687302651212,53.88,61.95,0.0
639,0.01868559125133,0.375428741951763,59.72,61.95,0.0
640,0.0010116678833115,0.502060895527985,72.44,61.95,0.0
641,0.0,0.532454616614092,83.62,61.95,0.0
642,0.0,0.537548445661022,93.37,61.95,0.0
643,0.0,0.476130893512508,95.95,61.95,0.0
644,0.0,0.580996895540484,92.53,61.95,0.0
645,0.0,0.604391958715532,84.42,61.95,0.0
646,0.0,0.568518218193351,76.07,61.95,0.0
647,0.0,0.50436127346898,75.97,61.95,0.0
648,0.0,0.305089063771879,72.7,61.95,0.0
649,0.0,0.434280107554601,66.77,61.95,0.0
650,0.0,0.57712980452998,60.92,61.95,0.0
651,0.0,0.674483030152473,59.65,61.95,0.0
652,0.0,0.646367360521962,59.94,61.95,0.0
653,0.0,0.552125125186119,61.4,61.95,0.0
654,0.0,0.363607094478999,64.11,61.95,0.0
655,0.0,0.218769762220587,60.53,61.95,0.0
656,0.003141847773246,0.0742746860777412,59.64,61.95,0.0
657,0.0690889601172439,0.0680329569547236,59.63,61.95,0.0
658,0.172694734192186,0.0945949750565193,55.08,61.95,0.0
659,0.195951320388323,0.103492024804428,51.16,61.95,0.0
660,0.190045101998031,0.0552511768666989,45.75,61.95,0.0
661,0.224981384307976,0.0845949750565193,41.58,61.95,0.0
662,0.248340573896433,0.132847494012158,40.09,61.95,0.0
663,0.159772884527108,0.189777500714791,50.65,61.95,0.0
664,0.0136419670609239,0.409606466400124,56.41,61.95,0.0
665,0.0,0.48892159482038,68.87,61.95,0.0
666,0.0,0.389892757875594,77.84,61.95,0.0
667,0.0,0.406762378387837,71.93,61.95,0.0
668,0.0,0.349580733914853,69.88,61.95,0.0
669,0.0,0.319486350221156,68.25,61.95,0.0
670,0.0,0.312582076003793,57.17,61.95,0.0
671,0.0,0.278084062576654,59.43,61.95,0.0
672,0.0,0.281616428168556,56.0,61.95,0.0
673,0.0,0.0949629636573564,49.97,61.95,0.0
674,0.0,0.0365620181017956,47.26,61.95,0.0
675,0.0,0.0411569931583149,48.12,61.95,0.0
676,0.0,0.0375642413760239,47.97,61.95,0.0
677,0.0,0.0275642413760239,51.58,61.95,0.0
678,0.0,0.0328037472248132,60.06,61.95,0.0
679,0.0,0.0341262594778196,80.0,61.95,0.0
680,0.0015612101619201,0.0365620181017956,93.57,61.95,0.0
681,0.0317243489075018,0.0365620181017956,99.17,61.95,0.0
682,0.0796455892734598,0.0565620181017957,88.39,61.95,0.0
683,0.101628720168371,0.0665620181017956,78.9,61.95,0.0
684,0.110227343617887,0.143284133821422,71.27,61.95,0.0
685,0.102183513273808,0.0880329569547236,70.24,61.95,0.0
686,0.0778581290282738,0.0852511768666988,74.99,61.95,0.0
687,0.0317182430352827,0.112159216432543,82.55,61.95,0.0
688,0.002512094106376,0.229463555020178,97.6,61.95,0.0
689,0.0,0.348866723849967,108.43,61.95,0.0
690,0.0,0.402016492538829,127.42,61.95,0.0
691,0.0,0.344077919277803,117.3,61.95,0.0
692,0.0,0.37964938512328,107.52,61.95,0.0
693,0.0,0.3433069290224,91.98,61.95,0.0
694,0.0,0.387144975290877,86.79,61.95,0.0
695,0.0,0.465866209825216,83.42,61.95,0.0
696,0.0,0.489672180324257,80.29,61.95,0.0
697,0.0,0.583510226592734,71.94,61.95,0.0
698,0.0,0.712684459110034,68.79,61.95,0.0
699,0.0,0.749611887876984,69.37,61.95,0.0
700,0.0,0.747862203869403,67.44,61.95,0.0
701,0.0,0.72961520013374,67.18,61.95,0.0
702,0.0,0.657852642071598,69.37,61.95,0.0
703,0.0,0.688890347115133,78.43,61.95,0.0
704,0.0231262032628429,0.667151787290621,90.6,61.95,0.0
705,0.212599070147941,0.688983902744642,95.93,61.95,0.0
706,0.297893917227591,0.631045329483616,84.93,61.95,0.0
707,0.282548243504629,0.780953883074212,77.15,61.95,0.0
708,0.361132052003718,0.70033131941873,70.1,61.95,0.0
709,0.382357893430102,0.669697912809528,68.1,61.95,0.0
710,0.363018170896303,0.725171588961436,68.23,61.95,0.0
711,0.252703891387651,0.797909622262115,71.93,61.95,0.0
712,0.0566551195599754,0.808229911240893,79.49,61.95,0.0
713,0.0,0.822324094949277,82.36,61.95,0.0
714,0.0,0.795473863638139,88.17,61.95,0.0
715,0.0,0.725597385816979,99.23,61.95,0.0
716,0.0,0.749311909906616,91.91,61.95,0.0
717,0.0,0.771045329483616,86.04,61.95,0.0
718,0.0,0.720288400695574,78.0,61.95,0.0
719,0.0,0.712447617128117,75.01,61.95,0.0
720,0.0,0.74685041879737,71.51,61.95,0.0
721,0.0,0.720700136083756,71.73,61.95,0.0
722,0.0,0.712076691242987,70.19,61.95,0.0
723,0.0,0.700288400695574,70.89,61.95,75000.0
724,0.0,0.744791929342689,69.82,61.95,100000.0
725,0.0,0.691733607063231,69.14,61.95,100000.0
726,0.0,0.643110162222462,73.82,61.95,100000.0
727,0.0,0.565545920846438,84.85,61.95,100000.0
728,0.0449501497247474,0.671045329483616,108.17,61.95,0.0
729,0.249144366651509,0.70967511760855,119.93,61.95,0.0
730,0.35896533241577,0.682767078042706,93.61,61.95,0.0
731,0.366914180188259,0.679963330817893,82.98,61.95,0.0
732,0.407136424421003,0.656205059940911,77.09,61.95,0.0
733,0.394668197142582,0.698640818564887,74.91,61.95,85325.0
734,0.383871685180666,0.619574390630688,67.66,61.95,170650.0
735,0.265090963132296,0.685171588961436,66.69,61.95,170650.0
736,0.0692827168256854,0.761759339548502,75.87,61.95,170650.0
737,0.0,0.706253587627159,81.62,61.95,170650.0
738,0.0,0.734094371194615,87.91,61.95,170650.0
739,0.0,0.716573876605937,86.78,61.95,170650.0
740,0.0,0.722447617128117,73.65,61.95,170650.0
741,0.0,0.71100241076046,66.03,61.95,170650.0
742,0.0,0.660700136083756,56.96,61.95,170650.0
743,0.0,0.529261273000264,54.08,61.95,170650.0
744,0.0,0.585540405626462,39.73,61.95,170650.0
745,0.0,0.61525219241712,47.06,61.95,162500.0
746,0.0,0.657244967947666,41.12,61.95,162500.0
747,0.0,0.691050938446708,42.16,61.95,162500.0
748,0.0,0.618664441830053,43.05,61.95,0.0
749,0.0,0.581319762454945,46.91,61.95,0.0
750,0.0,0.538202069535518,55.34,61.95,0.0
751,0.0,0.514075810057699,69.01,61.95,208000.0
752,0.0146108463532129,0.388521530450108,86.12,61.95,208000.0
753,0.121054885064322,0.298455816525974,92.5,61.95,208000.0
754,0.249073880058015,0.181493734053905,86.29,61.95,208000.0
755,0.301602196267612,0.132533548317545,83.67,61.95,208000.0
756,0.310342179294987,0.449329096144502,77.22,61.95,208000.0
757,0.117566908315297,0.395454474437034,67.6,61.95,208000.0
758,0.0891324523065615,0.68445757889655,57.26,61.95,208000.0
759,0.0576250401576714,0.719354828629773,68.74,61.95,208000.0
760,0.0068647337519409,0.639697912809528,75.07,61.95,208000.0
761,0.0,0.643849904772618,77.05,61.95,208000.0
762,0.0,0.685816947817895,91.61,61.95,208000.0
763,0.0,0.64718715969296,94.67,61.95,104000.0
764,0.0,0.574858471331012,97.89,61.95,0.0
765,0.0,0.364421003457559,89.97,61.95,0.0
766,0.0,0.234303824562884,83.29,61.95,0.0
767,0.0,0.209863619390451,81.88,61.95,0.0
768,0.0,0.0887212345343389,73.38,61.95,25000.0
769,0.0,0.265680379722114,64.27,61.95,226040.0
770,0.0,0.309178747810708,59.94,61.95,126040.0
771,0.0,0.340894981149822,58.0,61.95,126040.0
772,0.0,0.360803347254186,54.69,61.95,126040.0
773,0.0,0.193860841469455,53.23,61.95,126040.0
774,0.0,0.0845263238480924,55.07,61.95,126040.0
775,0.0,0.0221475454146336,66.94,61.95,126040.0
776,0.015045790601423,0.0065620181017956,76.99,61.95,126040.0
777,0.107556519087594,0.03,89.32,61.95,126040.0
778,0.279602933534624,0.047564241376024,85.9,61.95,126040.0
779,0.266330601515964,0.0407140100648859,80.77,61.95,126040.0
780,0.156278170978881,0.0387212345343389,75.15,61.1775,126040.0
781,0.264730687042656,0.097618284282248,64.8,60.92,126040.0
782,0.317355782609306,0.0703679886008371,56.52,60.92,126040.0
783,0.156568225720127,0.124519980563927,54.83,60.92,126040.0
784,0.0272508891600635,0.140091446409404,53.09,60.92,126040.0
785,0.0,0.176365251301857,52.73,60.92,126040.0
786,0.0,0.246088709110425,58.5,60.92,126040.0
787,0.0,0.186365251301858,68.97,60.92,126040.0
788,0.0,0.0925272050333803,63.34,60.92,126040.0
789,0.0,0.11252720503338,55.06,60.92,126040.0
790,0.0,0.223929492677881,49.68,60.92,126040.0
791,0.0,0.255619993531725,46.03,60.92,126040.0
792,0.0,0.329920412094737,36.05,60.92,126040.0
793,0.0,0.380608689674352,24.74,60.92,0.0
794,0.0,0.605868412788436,12.85,60.92,0.0
795,0.0,0.626922101033205,6.73,60.92,0.0
796,0.0,0.43884935012585,10.51,60.92,0.0
797,0.0,0.302304705748172,8.53,60.92,0.0
798,0.0,0.297741806461088,8.8,60.92,0.0
799,0.0,0.325706112207385,16.48,60.92,0.0
800,0.0201606724910702,0.36430088727859,34.17,60.92,0.0
801,0.133943570926184,0.275987982132562,45.99,60.92,0.0
802,0.276932545581773,0.355460817721199,45.97,60.92,0.0
803,0.370291617569795,0.368823805126811,35.62,60.92,0.0
804,0.39823662433186,0.483361799992813,30.42,60.92,0.0
805,0.390981387812225,0.508164666032338,30.58,60.92,0.0
806,0.323620979998796,0.475102937753009,30.62,60.92,0.0
807,0.173670974732579,0.458572995420649,40.74,60.92,0.0
808,0.0373855482833989,0.265774763415812,43.7,60.92,0.0
809,0.0,0.129777500714791,49.36,60.92,0.0
810,0.0,0.160465778294406,57.83,60.92,0.0
811,0.0,0.139121298904612,68.57,60.92,0.0
812,0.0,0.0949629636573564,65.98,60.92,0.0
813,0.0,0.238055752155701,54.37,60.92,0.0
814,0.0,0.426476086912367,51.21,60.92,0.0
815,0.0,0.292964672906833,50.81,60.92,0.0
816,0.0,0.188343965365044,38.71,60.92,0.0
817,0.0,0.209057975429929,35.3,60.92,0.0
818,0.0,0.240203297570335,10.04,60.92,0.0
819,0.0,0.177341742090815,3.23,60.92,0.0
820,0.0,0.101402287644501,0.68,60.92,0.0
821,0.0,0.101402287644501,0.0,60.92,0.0
822,0.0,0.117964305746297,0.0,60.92,0.0
823,0.0,0.17077972398902,0.0,60.92,0.0
824,0.0235478380202251,0.123529428307609,1.05,60.92,0.0
825,0.146064426807317,0.113838046268477,8.87,60.92,0.0
826,0.304988496190947,0.125214601427708,9.83,60.92,0.0
827,0.361012702473637,0.0820584894546807,10.87,60.92,0.0
828,0.182090282785031,0.0531497686888619,12.81,60.92,0.0
829,0.243939678853146,0.0797234578085672,13.82,60.92,0.0
830,0.249099441722839,0.0744942480786567,4.62,60.92,0.0
831,0.170438539125474,0.111871003223201,9.72,60.92,0.0
832,0.0411061922684852,0.0972760281666815,15.72,60.92,0.0
833,0.0,0.0728474940121585,18.43,60.92,0.0
834,0.0,0.0406882775796153,38.91,60.92,0.0
835,0.0,0.0221475454146336,46.01,60.92,0.0
836,0.0,0.0065620181017956,36.17,60.92,0.0
837,0.0,0.0241262594778196,29.05,60.92,0.0
838,0.0,0.0487212345343389,24.52,60.92,0.0
839,0.0,0.0652832526361345,24.44,60.92,0.0
840,0.0,0.0438059704990415,0.57,60.92,0.0
841,0.0,0.0918389274537651,0.0,60.92,0.0
842,0.0,0.144306761847177,-0.03,60.92,0.0
843,0.0,0.170091446409404,-0.07,60.92,0.0
844,0.0,0.150091446409404,-0.13,60.92,0.0
845,0.0,0.301930373863169,-0.05,60.92,0.0
846,0.0,0.339894679609466,0.42,60.92,0.0
847,0.0,0.492692911614303,38.97,60.92,0.0
848,0.0214080474240199,0.492938206100489,58.91,60.92,0.0
849,0.136134665978281,0.526156625997778,62.32,60.92,0.0
850,0.250072190162235,0.588618117107025,56.86,60.92,0.0
851,0.307897008275049,0.481845176994814,52.93,60.92,0.0
852,0.403011384232248,0.405231693922478,40.15,60.92,0.0
853,0.408081564164955,0.29745892098549,7.05,60.92,0.0
854,0.337165272772776,0.407884717841034,1.09,60.92,0.0
855,0.19892976471952,0.363732725877943,5.01,60.92,0.0
856,0.0479439653954962,0.272550000234358,53.1,60.92,100000.0
857,0.0,0.402975797089901,60.72,60.92,100000.0
858,0.0,0.45169703162424,68.47,60.92,100000.0
859,0.0,0.373638342184246,68.78,60.92,100000.0
860,0.0,0.476479492912239,61.84,60.92,100000.0
861,0.0,0.442359576718585,60.48,60.92,100000.0
862,0.0,0.500323882464882,59.65,60.92,100000.0
863,0.0,0.529509973486322,56.3,60.92,100000.0
864,0.0,0.555666411997869,47.41,60.92,100000.0
865,0.0,0.298490470231092,35.04,60.92,70630.0
866,0.0,0.46492409151203,27.65,60.92,70630.0
867,0.0,0.480137864875548,7.08,60.92,70630.0
868,0.0,0.53056025573122,3.07,60.92,70630.0
869,0.0,0.533991894345259,1.94,60.92,70630.0
870,0.0,0.581630302149686,19.38,60.92,70630.0
871,0.0,0.479568875410712,50.0,60.92,70630.0
872,0.0265452578459092,0.378418225536562,68.16,60.92,70630.0
873,0.167071798627285,0.316013714617833,62.0,60.92,70630.0
874,0.327367675692625,0.46771257423283,61.35,60.92,70630.0
875,0.426937604360444,0.414854612239414,56.56,60.92,70630.0
876,0.440764620235514,0.187839783640889,51.7,60.92,70630.0
877,0.410097992123159,0.112847494012158,43.47,60.92,70630.0
878,0.358385828529332,0.272889678414242,42.54,60.92,70630.0
879,0.245628534055134,0.255331780322383,40.11,60.92,70630.0
880,0.0672850334364216,0.248055752155701,49.91,60.92,70630.0
881,0.0,0.22918066954458,56.52,60.92,70630.0
882,0.0,0.275306047837112,62.97,60.92,70630.0
883,0.0,0.31501783462777,61.96,60.92,70630.0
884,0.0,0.298141870831361,61.16,60.92,70630.0
885,0.0,0.177373817860251,59.14,60.92,70630.0
886,0.0,0.0879643057462968,56.44,60.92,70630.0
887,0.0,0.0241262594778196,56.52,60.92,70630.0
888,0.0,0.0090235092110423,52.36,60.92,70630.0
889,0.0,0.0365620181017956,41.17,60.92,0.0
890,0.0,0.0828474940121585,35.52,60.92,0.0
891,0.0,0.187810457669515,34.15,60.92,0.0
892,0.0,0.457138632006712,46.59,60.92,0.0
893,0.0,0.508327700934463,54.47,60.92,0.0
894,0.0,0.638247191221895,59.63,60.92,0.0
895,0.0,0.717583818063361,74.83,60.92,0.0
896,0.0076332994890175,0.581765682832667,86.67,60.92,0.0
897,0.0575992341747063,0.435005976123628,87.0,60.92,0.0
898,0.131450378936584,0.356353392797716,85.53,60.92,0.0
899,0.103883205692187,0.379617309353844,81.17,60.92,0.0
900,0.181710294700421,0.37964938512328,78.01,60.92,0.0
901,0.186531704709817,0.447181550729868,75.98,60.92,0.0
902,0.212890790646597,0.484489654665985,79.24,60.92,0.0
903,0.0878581854298712,0.531426004652783,77.99,60.92,0.0
904,0.0152686101086676,0.571769088832539,88.21,60.92,0.0
905,0.0,0.578890347115134,97.3,60.92,0.0
906,0.0,0.585471754418035,120.05,60.92,0.0
907,0.0,0.646217012188167,136.22,60.92,0.0
908,0.0,0.578638709344783,109.7,60.92,0.0
909,0.0,0.695816947817895,99.91,60.92,0.0
910,0.0,0.688540919651213,87.65,60.92,0.0
911,0.0,0.66273583033746,83.63,60.92,0.0
912,0.0,0.663110162222462,79.21,60.92,0.0
913,0.0,0.614443798658536,73.7,60.92,0.0
914,0.0,0.618909736316239,73.2,60.92,0.0
915,0.0,0.607219235462396,72.15,60.92,0.0
916,0.0,0.673118708469847,72.94,60.92,0.0
917,0.0,0.532630603690042,73.65,60.92,0.0
918,0.0,0.48169703162424,77.85,60.92,0.0
919,0.0,0.500637828159495,87.08,60.92,0.0
920,0.0084826586010827,0.439609872399996,110.0,60.92,0.0
921,0.0617012968569495,0.429923818094609,133.15,60.92,0.0
922,0.0980245883272723,0.371303310538132,113.55,60.92,0.0
923,0.112227566924222,0.370822736455292,97.79,60.92,0.0
924,0.11508357375261,0.32997968899159,91.87,60.92,0.0
925,0.0958354240033251,0.262896021698406,89.38,60.92,0.0
926,0.0810534098234541,0.271893798424178,90.98,60.92,0.0
927,0.0455207975924979,0.316020057901998,94.9,60.92,0.0
928,0.0097849190617219,0.193146831404569,94.38,60.92,0.0
929,0.0,0.119777500714791,93.01,60.92,0.0
930,0.0,0.139777500714791,103.0,60.92,0.0
931,0.0,0.129435244599225,94.67,60.92,0.0
932,0.0,0.182804575289002,86.06,60.92,0.0
933,0.0,0.144217705887224,83.2,60.92,0.0
934,0.0,0.0762854759103628,80.61,60.92,0.0
935,0.0,0.213929492677881,75.6,60.92,0.0
936,0.0,0.36023435778935,65.98,60.92,0.0
937,0.0,0.0944942480786567,60.43,60.92,0.0
938,0.0,0.115308985121405,58.61,60.92,0.0
939,0.0,0.584509043867091,55.74,60.92,0.0
940,0.0,0.601342088940343,51.61,60.92,0.0
941,0.0,0.713877840221109,49.96,60.92,0.0
942,0.0,0.560731383789003,52.32,60.92,0.0
943,0.0,0.565106343752881,59.08,60.92,0.0
944,0.0321879166949043,0.634138117981961,66.79,60.92,0.0
945,0.17726322836823,0.654069466773534,70.13,60.92,0.0
